class_name	subtype_level	subtype_value_min	subtype_tau	precision	recall	f1	tp	fp	fn	tn
Seismic_Amplification	noncanonical	0.5	0.9300000071525574	1.0	0.019801980198019802	0.038834951456310676	2	0	99	136
Seismic_Amplification	noncanonical	0.5	0.9399999976158142	1.0	0.019801980198019802	0.038834951456310676	2	0	99	136
Seismic_Amplification	noncanonical	0.5	0.949999988079071	1.0	0.019801980198019802	0.038834951456310676	2	0	99	136
Seismic_Amplification	canonical	1.0	0.05000000074505806	0.0855614973262032	1.0	0.15763546798029557	16	171	0	50
Seismic_Amplification	canonical	1.0	0.05999999865889549	0.08791208791208792	1.0	0.16161616161616163	16	166	0	55
Seismic_Amplification	canonical	1.0	0.07000000029802322	0.0963855421686747	1.0	0.1758241758241758	16	150	0	71
Seismic_Amplification	canonical	1.0	0.07999999821186066	0.10457516339869281	1.0	0.1893491124260355	16	137	0	84
Seismic_Amplification	canonical	1.0	0.09000000357627869	0.10666666666666667	1.0	0.1927710843373494	16	134	0	87
Seismic_Amplification	canonical	1.0	0.10000000149011612	0.10273972602739725	0.9375	0.18518518518518517	15	131	1	90
Seismic_Amplification	canonical	1.0	0.10999999940395355	0.10638297872340426	0.9375	0.19108280254777069	15	126	1	95
Seismic_Amplification	canonical	1.0	0.11999999731779099	0.11194029850746269	0.9375	0.2	15	119	1	102
Seismic_Amplification	canonical	1.0	0.12999999523162842	0.11450381679389313	0.9375	0.2040816326530612	15	116	1	105
Seismic_Amplification	canonical	1.0	0.14000000059604645	0.11904761904761904	0.9375	0.21126760563380279	15	111	1	110
Seismic_Amplification	canonical	1.0	0.15000000596046448	0.12195121951219512	0.9375	0.21582733812949637	15	108	1	113
Seismic_Amplification	canonical	1.0	0.1599999964237213	0.12396694214876033	0.9375	0.21897810218978103	15	106	1	115
Seismic_Amplification	canonical	1.0	0.17000000178813934	0.125	0.9375	0.22058823529411764	15	105	1	116
Seismic_Amplification	canonical	1.0	0.18000000715255737	0.12605042016806722	0.9375	0.2222222222222222	15	104	1	117
Seismic_Amplification	canonical	1.0	0.1899999976158142	0.13157894736842105	0.9375	0.23076923076923075	15	99	1	122
Seismic_Amplification	canonical	1.0	0.20000000298023224	0.13274336283185842	0.9375	0.23255813953488375	15	98	1	123
Seismic_Amplification	canonical	1.0	0.20999999344348907	0.13513513513513514	0.9375	0.2362204724409449	15	96	1	125
Seismic_Amplification	canonical	1.0	0.2199999988079071	0.14018691588785046	0.9375	0.24390243902439027	15	92	1	129
Seismic_Amplification	canonical	1.0	0.23000000417232513	0.14150943396226415	0.9375	0.2459016393442623	15	91	1	130
Seismic_Amplification	canonical	1.0	0.23999999463558197	0.13592233009708737	0.875	0.23529411764705885	14	89	2	132
Seismic_Amplification	canonical	1.0	0.25	0.13592233009708737	0.875	0.23529411764705885	14	89	2	132
Seismic_Amplification	canonical	1.0	0.25999999046325684	0.13861386138613863	0.875	0.2393162393162393	14	87	2	134
Seismic_Amplification	canonical	1.0	0.27000001072883606	0.14	0.875	0.24137931034482757	14	86	2	135
Seismic_Amplification	canonical	1.0	0.2800000011920929	0.14	0.875	0.24137931034482757	14	86	2	135
Seismic_Amplification	canonical	1.0	0.28999999165534973	0.14285714285714285	0.875	0.2456140350877193	14	84	2	137
Seismic_Amplification	canonical	1.0	0.30000001192092896	0.14736842105263157	0.875	0.25225225225225223	14	81	2	140
Seismic_Amplification	canonical	1.0	0.3100000023841858	0.14736842105263157	0.875	0.25225225225225223	14	81	2	140
Seismic_Amplification	canonical	1.0	0.3199999928474426	0.14736842105263157	0.875	0.25225225225225223	14	81	2	140
Seismic_Amplification	canonical	1.0	0.33000001311302185	0.14736842105263157	0.875	0.25225225225225223	14	81	2	140
Seismic_Amplification	canonical	1.0	0.3400000035762787	0.15053763440860216	0.875	0.2568807339449541	14	79	2	142
Seismic_Amplification	canonical	1.0	0.3499999940395355	0.15384615384615385	0.875	0.2616822429906543	14	77	2	144
Seismic_Amplification	canonical	1.0	0.36000001430511475	0.1590909090909091	0.875	0.26923076923076916	14	74	2	147
Seismic_Amplification	canonical	1.0	0.3700000047683716	0.1590909090909091	0.875	0.26923076923076916	14	74	2	147
Seismic_Amplification	canonical	1.0	0.3799999952316284	0.16091954022988506	0.875	0.27184466019417475	14	73	2	148
Seismic_Amplification	canonical	1.0	0.38999998569488525	0.14285714285714285	0.75	0.24	12	72	4	149
Seismic_Amplification	canonical	1.0	0.4000000059604645	0.14457831325301204	0.75	0.2424242424242424	12	71	4	150
Seismic_Amplification	canonical	1.0	0.4099999964237213	0.14457831325301204	0.75	0.2424242424242424	12	71	4	150
Seismic_Amplification	canonical	1.0	0.41999998688697815	0.1518987341772152	0.75	0.25263157894736843	12	67	4	154
Seismic_Amplification	canonical	1.0	0.4300000071525574	0.15789473684210525	0.75	0.2608695652173913	12	64	4	157
Seismic_Amplification	canonical	1.0	0.4399999976158142	0.1643835616438356	0.75	0.2696629213483146	12	61	4	160
Seismic_Amplification	canonical	1.0	0.44999998807907104	0.16666666666666666	0.75	0.27272727272727276	12	60	4	161
Seismic_Amplification	canonical	1.0	0.46000000834465027	0.16901408450704225	0.75	0.27586206896551724	12	59	4	162
Seismic_Amplification	canonical	1.0	0.4699999988079071	0.16901408450704225	0.75	0.27586206896551724	12	59	4	162
Seismic_Amplification	canonical	1.0	0.47999998927116394	0.17142857142857143	0.75	0.2790697674418604	12	58	4	163
Seismic_Amplification	canonical	1.0	0.49000000953674316	0.18181818181818182	0.75	0.2926829268292683	12	54	4	167
Seismic_Amplification	canonical	1.0	0.5	0.16923076923076924	0.6875	0.2716049382716049	11	54	5	167
Seismic_Amplification	canonical	1.0	0.5099999904632568	0.16923076923076924	0.6875	0.2716049382716049	11	54	5	167
Seismic_Amplification	canonical	1.0	0.5199999809265137	0.171875	0.6875	0.275	11	53	5	168
Seismic_Amplification	canonical	1.0	0.5299999713897705	0.16129032258064516	0.625	0.2564102564102564	10	52	6	169
Seismic_Amplification	canonical	1.0	0.5400000214576721	0.16666666666666666	0.625	0.2631578947368421	10	50	6	171
Seismic_Amplification	canonical	1.0	0.550000011920929	0.17543859649122806	0.625	0.273972602739726	10	47	6	174
Seismic_Amplification	canonical	1.0	0.5600000023841858	0.18181818181818182	0.625	0.28169014084507044	10	45	6	176
