class_name	type_tau	precision	recall	f1	tp	fp	fn	tn
BFB	0.07000000029802322	0.8022598870056498	0.9793103448275862	0.8819875776397516	142	35	3	57
BFB	0.07999999821186066	0.8352941176470589	0.9793103448275862	0.9015873015873016	142	28	3	64
BFB	0.09000000357627869	0.8765432098765432	0.9793103448275862	0.9250814332247556	142	20	3	72
BFB	0.10000000149011612	0.8974358974358975	0.9655172413793104	0.9302325581395349	140	16	5	76
BFB	0.10999999940395355	0.9205298013245033	0.9586206896551724	0.9391891891891893	139	12	6	80
BFB	0.11999999731779099	0.9448275862068966	0.9448275862068966	0.9448275862068966	137	8	8	84
BFB	0.12999999523162842	0.9568345323741008	0.9172413793103448	0.936619718309859	133	6	12	86
BFB	0.14000000059604645	0.9769230769230769	0.8758620689655172	0.9236363636363637	127	3	18	89
BFB	0.15000000596046448	0.9836065573770492	0.8275862068965517	0.8988764044943819	120	2	25	90
BFB	0.1599999964237213	0.9830508474576272	0.8	0.8821292775665399	116	2	29	90
BFB	0.17000000178813934	0.9821428571428571	0.7586206896551724	0.8560311284046692	110	2	35	90
BFB	0.18000000715255737	0.9813084112149533	0.7241379310344828	0.8333333333333333	105	2	40	90
BFB	0.1899999976158142	0.9797979797979798	0.6689655172413793	0.7950819672131147	97	2	48	90
BFB	0.20000000298023224	0.979381443298969	0.6551724137931034	0.7851239669421488	95	2	50	90
BFB	0.20999999344348907	0.9777777777777777	0.6068965517241379	0.7489361702127659	88	2	57	90
BFB	0.2199999988079071	0.9767441860465116	0.5793103448275863	0.7272727272727273	84	2	61	90
BFB	0.23000000417232513	0.9753086419753086	0.5448275862068965	0.6991150442477877	79	2	66	90
BFB	0.23999999463558197	0.9855072463768116	0.4689655172413793	0.6355140186915887	68	1	77	91
BFB	0.25	1.0	0.4413793103448276	0.6124401913875598	64	0	81	92
BFB	0.25999999046325684	1.0	0.42758620689655175	0.5990338164251208	62	0	83	92
BFB	0.27000001072883606	1.0	0.33793103448275863	0.5051546391752577	49	0	96	92
BFB	0.2800000011920929	1.0	0.31724137931034485	0.48167539267015713	46	0	99	92
