class_name	type_tau	precision	recall	f1	tp	fp	fn	tn
BFB	0.3499999940395355	1.0	0.16551724137931034	0.28402366863905326	24	0	121	92
BFB	0.36000001430511475	1.0	0.15172413793103448	0.26347305389221554	22	0	123	92
BFB	0.3700000047683716	1.0	0.06896551724137931	0.12903225806451613	10	0	135	92
BFB	0.3799999952316284	1.0	0.04827586206896552	0.09210526315789473	7	0	138	92
BFB	0.38999998569488525	1.0	0.04827586206896552	0.09210526315789473	7	0	138	92
BFB	0.4000000059604645	1.0	0.041379310344827586	0.07947019867549668	6	0	139	92
BFB	0.4099999964237213	1.0	0.034482758620689655	0.06666666666666667	5	0	140	92
BFB	0.41999998688697815	1.0	0.020689655172413793	0.040540540540540536	3	0	142	92
BFB	0.4300000071525574	1.0	0.020689655172413793	0.040540540540540536	3	0	142	92
BFB	0.4399999976158142	1.0	0.013793103448275862	0.027210884353741496	2	0	143	92
BFB	0.44999998807907104	1.0	0.006896551724137931	0.0136986301369863	1	0	144	92
BFB	0.46000000834465027	1.0	0.006896551724137931	0.0136986301369863	1	0	144	92
BFB	0.4699999988079071	1.0	0.006896551724137931	0.0136986301369863	1	0	144	92
BFB	0.47999998927116394	1.0	0.0	0.0	0	0	145	92
BFB	0.49000000953674316	1.0	0.0	0.0	0	0	145	92
BFB	0.5	1.0	0.0	0.0	0	0	145	92
BFB	0.5099999904632568	1.0	0.0	0.0	0	0	145	92
BFB	0.5199999809265137	1.0	0.0	0.0	0	0	145	92
BFB	0.5299999713897705	1.0	0.0	0.0	0	0	145	92
BFB	0.5400000214576721	1.0	0.0	0.0	0	0	145	92
BFB	0.550000011920929	1.0	0.0	0.0	0	0	145	92
BFB	0.5600000023841858	1.0	0.0	0.0	0	0	145	92
BFB	0.5699999928474426	1.0	0.0	0.0	0	0	145	92
BFB	0.5799999833106995	1.0	0.0	0.0	0	0	145	92
BFB	0.5899999737739563	1.0	0.0	0.0	0	0	145	92
BFB	0.6000000238418579	1.0	0.0	0.0	0	0	145	92
BFB	0.6100000143051147	1.0	0.0	0.0	0	0	145	92
BFB	0.6200000047683716	1.0	0.0	0.0	0	0	145	92
BFB	0.6299999952316284	1.0	0.0	0.0	0	0	145	92
BFB	0.6399999856948853	1.0	0.0	0.0	0	0	145	92
BFB	0.6499999761581421	1.0	0.0	0.0	0	0	145	92
BFB	0.6600000262260437	1.0	0.0	0.0	0	0	145	92
BFB	0.6700000166893005	1.0	0.0	0.0	0	0	145	92
BFB	0.6800000071525574	1.0	0.0	0.0	0	0	145	92
BFB	0.6899999976158142	1.0	0.0	0.0	0	0	145	92
BFB	0.699999988079071	1.0	0.0	0.0	0	0	145	92
BFB	0.7099999785423279	1.0	0.0	0.0	0	0	145	92
BFB	0.7200000286102295	1.0	0.0	0.0	0	0	145	92
BFB	0.7300000190734863	1.0	0.0	0.0	0	0	145	92
BFB	0.7400000095367432	1.0	0.0	0.0	0	0	145	92
BFB	0.75	1.0	0.0	0.0	0	0	145	92
BFB	0.7599999904632568	1.0	0.0	0.0	0	0	145	92
BFB	0.7699999809265137	1.0	0.0	0.0	0	0	145	92
BFB	0.7799999713897705	1.0	0.0	0.0	0	0	145	92
BFB	0.7900000214576721	1.0	0.0	0.0	0	0	145	92
BFB	0.800000011920929	1.0	0.0	0.0	0	0	145	92
BFB	0.8100000023841858	1.0	0.0	0.0	0	0	145	92
BFB	0.8199999928474426	1.0	0.0	0.0	0	0	145	92
BFB	0.8299999833106995	1.0	0.0	0.0	0	0	145	92
BFB	0.8399999737739563	1.0	0.0	0.0	0	0	145	92
BFB	0.8500000238418579	1.0	0.0	0.0	0	0	145	92
BFB	0.8600000143051147	1.0	0.0	0.0	0	0	145	92
BFB	0.8700000047683716	1.0	0.0	0.0	0	0	145	92
BFB	0.8799999952316284	1.0	0.0	0.0	0	0	145	92
BFB	0.8899999856948853	1.0	0.0	0.0	0	0	145	92
BFB	0.8999999761581421	1.0	0.0	0.0	0	0	145	92
BFB	0.9100000262260437	1.0	0.0	0.0	0	0	145	92
BFB	0.9200000166893005	1.0	0.0	0.0	0	0	145	92
BFB	0.9300000071525574	1.0	0.0	0.0	0	0	145	92
BFB	0.9399999976158142	1.0	0.0	0.0	0	0	145	92
BFB	0.949999988079071	1.0	0.0	0.0	0	0	145	92
