class_name	subtype_level	subtype_value_min	subtype_tau	precision	recall	f1	tp	fp	fn	tn
chromothripsis	noncanonical	0.5	0.15000000596046448	0.391304347826087	1.0	0.5625	36	56	0	145
chromothripsis	noncanonical	0.5	0.1599999964237213	0.4	1.0	0.5714285714285715	36	54	0	147
chromothripsis	noncanonical	0.5	0.17000000178813934	0.3977272727272727	0.9722222222222222	0.5645161290322581	35	53	1	148
chromothripsis	noncanonical	0.5	0.18000000715255737	0.4166666666666667	0.9722222222222222	0.5833333333333334	35	49	1	152
chromothripsis	noncanonical	0.5	0.1899999976158142	0.43209876543209874	0.9722222222222222	0.5982905982905983	35	46	1	155
chromothripsis	noncanonical	0.5	0.20000000298023224	0.4375	0.9722222222222222	0.603448275862069	35	45	1	156
chromothripsis	noncanonical	0.5	0.20999999344348907	0.4375	0.9722222222222222	0.603448275862069	35	45	1	156
chromothripsis	noncanonical	0.5	0.2199999988079071	0.4375	0.9722222222222222	0.603448275862069	35	45	1	156
chromothripsis	noncanonical	0.5	0.23000000417232513	0.44871794871794873	0.9722222222222222	0.6140350877192982	35	43	1	158
chromothripsis	noncanonical	0.5	0.23999999463558197	0.45454545454545453	0.9722222222222222	0.6194690265486725	35	42	1	159
chromothripsis	noncanonical	0.5	0.25	0.4605263157894737	0.9722222222222222	0.625	35	41	1	160
chromothripsis	noncanonical	0.5	0.25999999046325684	0.4657534246575342	0.9444444444444444	0.6238532110091743	34	39	2	162
chromothripsis	noncanonical	0.5	0.27000001072883606	0.4657534246575342	0.9444444444444444	0.6238532110091743	34	39	2	162
chromothripsis	noncanonical	0.5	0.2800000011920929	0.4583333333333333	0.9166666666666666	0.611111111111111	33	39	3	162
chromothripsis	noncanonical	0.5	0.28999999165534973	0.4583333333333333	0.9166666666666666	0.611111111111111	33	39	3	162
chromothripsis	noncanonical	0.5	0.30000001192092896	0.45714285714285713	0.8888888888888888	0.6037735849056604	32	38	4	163
chromothripsis	noncanonical	0.5	0.3100000023841858	0.463768115942029	0.8888888888888888	0.6095238095238095	32	37	4	164
chromothripsis	noncanonical	0.5	0.3199999928474426	0.48484848484848486	0.8888888888888888	0.6274509803921569	32	34	4	167
chromothripsis	noncanonical	0.5	0.33000001311302185	0.49206349206349204	0.8611111111111112	0.6262626262626263	31	32	5	169
chromothripsis	noncanonical	0.5	0.3400000035762787	0.5081967213114754	0.8611111111111112	0.6391752577319588	31	30	5	171
chromothripsis	noncanonical	0.5	0.3499999940395355	0.5263157894736842	0.8333333333333334	0.6451612903225806	30	27	6	174
chromothripsis	noncanonical	0.5	0.36000001430511475	0.5555555555555556	0.8333333333333334	0.6666666666666667	30	24	6	177
chromothripsis	noncanonical	0.5	0.3700000047683716	0.5576923076923077	0.8055555555555556	0.6590909090909091	29	23	7	178
chromothripsis	noncanonical	0.5	0.3799999952316284	0.5686274509803921	0.8055555555555556	0.6666666666666667	29	22	7	179
chromothripsis	noncanonical	0.5	0.38999998569488525	0.58	0.8055555555555556	0.6744186046511629	29	21	7	180
chromothripsis	noncanonical	0.5	0.4000000059604645	0.5652173913043478	0.7222222222222222	0.6341463414634146	26	20	10	181
chromothripsis	noncanonical	0.5	0.4099999964237213	0.5714285714285714	0.6666666666666666	0.6153846153846153	24	18	12	183
chromothripsis	noncanonical	0.5	0.41999998688697815	0.5714285714285714	0.6666666666666666	0.6153846153846153	24	18	12	183
chromothripsis	noncanonical	0.5	0.4300000071525574	0.5853658536585366	0.6666666666666666	0.6233766233766234	24	17	12	184
chromothripsis	noncanonical	0.5	0.4399999976158142	0.631578947368421	0.6666666666666666	0.6486486486486486	24	14	12	187
chromothripsis	noncanonical	0.5	0.44999998807907104	0.6486486486486487	0.6666666666666666	0.6575342465753425	24	13	12	188
chromothripsis	noncanonical	0.5	0.46000000834465027	0.7058823529411765	0.6666666666666666	0.6857142857142857	24	10	12	191
chromothripsis	noncanonical	0.5	0.4699999988079071	0.7272727272727273	0.6666666666666666	0.6956521739130435	24	9	12	192
